nama_tempat,alamat,latitude,longitude,url_tempat,id_review,rating_bintang,nama_reviewer,url_review,isi_review,tanggal_review,rating_layanan,rating_makanan,rating_suasana,panjang_review,sentimen
Lamban Sabah Resto,"Jl. Padat Karya, Way Dadi, Kec. Sukarame, Kota Bandar Lampung, Lampung 35131, Indonesia",-5.3712245,105.2912841,https://www.google.com/maps/search/?api=1&query=Lamban%20Sabah%20Resto&query_place_id=ChIJXfdY1b3bQC4Risx5j9XrqUA,ChdDSUhNMG9nS0VJQ0FnTUNZdG8ycDRnRRAB,5,yosep yosep,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNZdG8ycDRnRRAB!2m1!1s0x0:0x40a9ebd58f79cc8a!3m1!1s2@1:CIHM0ogKEICAgMCYto2p4gE%7CCgwIv5LcwAYQ-MffzgE%7C?hl=id,Tempat nya asyik dan seprti suasana pedesaan sangat nyaman .,2025-05-04,5.0,5.0,5.0,60,positif
Zozo Garden | Cafe Lampung,"Jl. Arif Rahman Hakim No.49, Jagabaya III, Kec. Sukabumi, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.3944931,105.2815603,https://www.google.com/maps/search/?api=1&query=Zozo%20Garden%20%7C%20Cafe%20Lampung&query_place_id=ChIJP-DfjUrbQC4RYLz66jYr1fQ,ChdDSUhNMG9nS0VJYVQtNkN6M3V1UGlnRRAB,5,Syabiillaa,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJYVQtNkN6M3V1UGlnRRAB!2m1!1s0x0:0xf4d52b36eafabc60!3m1!1s2@1:CIHM0ogKEIaT-6Cz3uuPigE%7CCgwI6dvBwQYQ0NbliwE%7C?hl=id,Tempatnya nyaman banget and aesthetic. cocok banget buat nongki sama kawan. makanannya juga enak banget,2025-05-23,5.0,5.0,5.0,103,positif
Zozo Garden | Cafe Lampung,"Jl. Arif Rahman Hakim No.49, Jagabaya III, Kec. Sukabumi, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.3944931,105.2815603,https://www.google.com/maps/search/?api=1&query=Zozo%20Garden%20%7C%20Cafe%20Lampung&query_place_id=ChIJP-DfjUrbQC4RYLz66jYr1fQ,ChZDSUhNMG9nS0VNRE9nYmpRMzY2ekpnEAE,5,Vera Meilina,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VNRE9nYmpRMzY2ekpnEAE!2m1!1s0x0:0xf4d52b36eafabc60!3m1!1s2@1:CIHM0ogKEMDOgbjQ366zJg%7CCgsI2Ou8wQYQoKfwOw%7C?hl=id,makanannya enak banget,2025-05-22,5.0,5.0,5.0,24,positif
Zozo Garden | Cafe Lampung,"Jl. Arif Rahman Hakim No.49, Jagabaya III, Kec. Sukabumi, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.3944931,105.2815603,https://www.google.com/maps/search/?api=1&query=Zozo%20Garden%20%7C%20Cafe%20Lampung&query_place_id=ChIJP-DfjUrbQC4RYLz66jYr1fQ,ChZDSUhNMG9nS0VJM2I0cUtidHRUWFhnEAE,5,Rajwana Fatih,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJM2I0cUtidHRUWFhnEAE!2m1!1s0x0:0xf4d52b36eafabc60!3m1!1s2@1:CIHM0ogKEI3b4qKbttTXXg%7CCgwIzeq8wQYQ-JOtmQM%7C?hl=id,Tempatnya nyamann,2025-05-22,5.0,5.0,5.0,17,positif
Zozo Garden | Cafe Lampung,"Jl. Arif Rahman Hakim No.49, Jagabaya III, Kec. Sukabumi, Kota Bandar Lampung, Lampung 35122, Indonesia",-5.3944931,105.2815603,https://www.google.com/maps/search/?api=1&query=Zozo%20Garden%20%7C%20Cafe%20Lampung&query_place_id=ChIJP-DfjUrbQC4RYLz66jYr1fQ,ChZDSUhNMG9nS0VPQ0JoS0toZ2V5MGJREAE,5,Lylac Ll,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VPQ0JoS0toZ2V5MGJREAE!2m1!1s0x0:0xf4d52b36eafabc60!3m1!1s2@1:CIHM0ogKEOCBhKKhgey0bQ%7CCgwIvOe8wQYQwOenowE%7C?hl=id,Tempatnya comfy banget dan ambience nya oke buat relax dan nugas. The food was superb!!!,2025-05-22,5.0,5.0,5.0,88,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChdDSUhNMG9nS0VPbmZrNVRyekpHcmlBRRAB,5,Yosef Suhendra,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VPbmZrNVRyekpHcmlBRRAB!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEOnfk5TrzJGriAE%7CCgsIgdLBwQYQqLe0Gg%7C?hl=id,"Suasana oke, makanan oke, pelayanan oke",2025-05-23,5.0,5.0,5.0,39,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChZDSUhNMG9nS0VPbmxsTVhHa052MGRREAE,5,harly raisa,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VPbmxsTVhHa052MGRREAE!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEOnllMXGkNv0dQ%7CCgwI09HBwQYQ2JDj9gI%7C?hl=id,tempatnya enak makanan nya enak,2025-05-23,5.0,5.0,5.0,31,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChZDSUhNMG9nS0VPM1YxSjYxMmN1NWFnEAE,5,Kholid Mawardi,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VPM1YxSjYxMmN1NWFnEAE!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEO3V1J612cu5ag%7CCgwIi7awwQYQoNuIwQM%7C?hl=id,Tempat nya nyaman untuk anak anak,2025-05-20,5.0,5.0,5.0,33,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChdDSUhNMG9nS0VQSFgyYlQzOWY2Z3V3RRAB,4,indah nuria Savitri,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VQSFgyYlQzOWY2Z3V3RRAB!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEPHX2bT39f6guwE%7CCgwIv42qwQYQgNHZgAE%7C?hl=id,"Salah satu restoran favorite yang ada di Bandar Lampung, sudah lama terkenal karena pemandangan indah kota Bandar Lampung dari atas. Makanannya oke seperti restoran yang sajikan makanan Indonesia lainnya. Sayangnya karena mungkin kami mampir ke sini saat libur panjang, banyak makanan yang habis seperti ikan kerapu. Padahal itu salah satu menu andalannya. Pelayanannya juga lumayan lama, sampai saya harus minta air Putih botol langsung ke kasir, karena lama menunggu airnya tidak datang - datang. Ada paket untuk group juga. Saat kita datang juga ada live music yang lumayan menghibur. Parkir tersedia, tapi saat ramai bisa tidak ada spot parkir. Restoran ini entrancenya aksesibel dan space antarmeja cukup luas sehingga tidak masalah bagi pengguna kursi roda. Tapi jalan masuk ke atas jika parkir di bawah harus melalu tangga jadi kurang aksesibel",2025-05-19,3.0,4.0,4.0,860,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChdDSUhNMG9nS0VNemZpY2VzajlleG5BRRAB,5,Tedy Suryana,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VNemZpY2VzajlleG5BRRAB!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEMzficesj9exnAE%7CCgsI56SKwQYQyIqsMw%7C?hl=id,Menikmati malam bersama pasangan akan terasa begitu indah,2025-05-13,5.0,5.0,5.0,57,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChZDSUhNMG9nS0VJQ0FnTUNZcXN6Slp3EAE,5,Kang harni Harni,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNZcXN6Slp3EAE!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEICAgMCYqszJZw%7CCgwIy9vXwAYQkMbSqAE%7C?hl=id,view nyaa bgus suka,2025-05-03,5.0,5.0,5.0,19,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChdDSUhNMG9nS0VJQ0FnTURveDUtYXZRRRAB,3,Naufal Arif Ismail,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURveDUtYXZRRRAB!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEICAgMDox5-avQE%7CCgwIsMnDwAYQyLejrgE%7C?hl=id,"Tempatnya bagus dengan view kota yg dilihat dari bukit. Makanan di restonya juga enak. Waktu itu saya duduk di outdoor yg ada atapnya. Tapi sayang sekali atapnya bocor, ntar dari selang ac atau apa yg jelas ini sangat menggangu. Lalu, di parit kecil samping meja makan saya muncul . Apakah di resto ini seperti Ratatouille? Setelah makan saya bantu rapikan piring dengan cara ditumpuk di tengah supaya memudahkan waiters. Kirain waitersnya tau diri, ternyata ga tau terimakasih dan etikanya sangat buruk, jutek ke pelanggan dan terkesan nyuruh buru2 pelanggan untuk pesan. Klo kerja yg bener woy, biasakan 5S, tolong, dan terimakasih. Lu manusia apa hewan hah?!",2025-04-29,1.0,4.0,2.0,662,netral
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChZDSUhNMG9nS0VJQ0FnTURJX2JXcVF3EAE,5,windi mintarsih,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURJX2JXcVF3EAE!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEICAgMDI_bWqQw%7CCgwI8crpvwYQ2Nr69AI%7C?hl=id,Nyaman,2025-04-12,5.0,4.0,5.0,6,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChdDSUhNMG9nS0VJQ0FnSURNMGZMcnNRRRAB,5,po. aritonang,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURNMGZMcnNRRRAB!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEICAgIDM0fLrsQE%7CCgsI_r_evwYQqJbjDg%7C?hl=id,"Tempat yang bagus untuk melihat kota Lampung dari perbukitan restoran, hanya saja rasa makanannya masih standard, tingkatkan terus cita rasa makanannya, buat yang lebih istimewa",2025-04-10,4.0,4.0,5.0,178,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChdDSUhNMG9nS0VJQ0FnSURqbWFmWi13RRAB,5,Resi Wulansari,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURqbWFmWi13RRAB!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEICAgIDjmafZ-wE%7CCgwI8YWkvwYQ0IbKiQM%7C?hl=id,Kesini malam-malam karena sengaja mau liat view kota di malam hari..keren juga tempatnya. Petugas ramah. Pelayanan OK.. Mudah2an lebih banyak spot foto lagi nantinya,2025-03-30,5.0,5.0,5.0,165,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChdDSUhNMG9nS0VJQ0FnTURRbDZ1bF93RRAB,5,Sela Wahyunii,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRbDZ1bF93RRAB!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEICAgMDQl6ul_wE%7CCgwInvjTvgYQ8KeV2AE%7C?hl=id,Resto dg view dan pelayanan ok,2025-03-15,5.0,5.0,5.0,31,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChdDSUhNMG9nS0VJQ0FnTURRX3FxYzF3RRAB,4,Dessy Hermawan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRX3FxYzF3RRAB!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEICAgMDQ_qqc1wE%7CCgwI4azAvgYQyL2KhgM%7C?hl=id,"Makanan biasa saja, tapi pelayanan dan suasana yang luar biasa",2025-03-11,5.0,3.0,5.0,64,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChdDSUhNMG9nS0VJQ0FnTUNRamJEaDVBRRAB,5,Fadyaaro O,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNRamJEaDVBRRAB!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEICAgMCQjbDh5AE%7CCgwI9q-mvgYQgLvshAM%7C?hl=id,"Tempatnya nyaman, pelayanannya juga maksimal dan ramah.",2025-03-06,5.0,5.0,5.0,55,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChZDSUhNMG9nS0VJQ0FnTUNROU5URFB3EAE,5,Nicole Pardosi,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNROU5URFB3EAE!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEICAgMCQ9NTDPw%7CCgwIvOmQvgYQiMGoyAM%7C?hl=id,Suasana Ramadhan Di Randu Restaurant sangat khidmat dan menambah silahturahmi bersama keluarga di bulan suci,2025-03-02,5.0,5.0,5.0,108,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChdDSUhNMG9nS0VJQ0FnTURnc2NpdXZBRRAB,5,Irsyad Hidayat,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURnc2NpdXZBRRAB!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEICAgMDgsciuvAE%7CCgoI24f3vQYQkKk2%7C?hl=id,Bagus semua pelayanan ramah2,2025-02-25,5.0,5.0,5.0,28,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChZDSUhNMG9nS0VJQ0FnTUNndDRiLVpREAE,5,Erlika Sari,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNndDRiLVpREAE!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEICAgMCgt4b-ZQ%7CCgwInuzhvQYQuPrI0QM%7C?hl=id,"makan, suasana oke",2025-02-21,5.0,5.0,5.0,18,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChZDSUhNMG9nS0VJQ0FnTUNnNF9uNWRBEAE,5,Rachel Lim,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNnNF9uNWRBEAE!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEICAgMCg4_n5dA%7CCgwIw7PcvQYQ4JzhzQM%7C?hl=id,"Suka tempatnya nyaman banget, karyawannya ramah n baik, makanannya enak",2025-02-20,5.0,5.0,5.0,71,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChdDSUhNMG9nS0VJQ0FnTUNnNF9uUW9nRRAB,5,Audrey,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNnNF9uUW9nRRAB!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEICAgMCg4_nQogE%7CCgwIsLPcvQYQ8LXxnAE%7C?hl=id,"Makanannya enak, service nya ramah dan view nya bagus",2025-02-20,5.0,5.0,5.0,53,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChZDSUhNMG9nS0VJQ0FnTUNneWNXZGVBEAE,5,Nurdin Aditya,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNneWNXZGVBEAE!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEICAgMCgycWdeA%7CCgwIvLrSvQYQ6O724wE%7C?hl=id,Makanan enak engga pernah mengecewakan,2025-02-18,5.0,5.0,5.0,38,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChdDSUhNMG9nS0VJQ0FnTUNneWNXT3RRRRAB,5,Nando Ferdinan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNneWNXT3RRRRAB!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEICAgMCgycWOtQE%7CCgsIrbrSvQYQyNTEBw%7C?hl=id,The besttttt in lampung,2025-02-18,5.0,5.0,5.0,23,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChdDSUhNMG9nS0VJQ0FnTUNneWM2dTB3RRAB,5,Mela Erna Dewi,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNneWM2dTB3RRAB!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEICAgMCgyc6u0wE%7CCgwInbDSvQYQ6K7e_QI%7C?hl=id,View nya kerennn dan pasti nya makanan nya enak2,2025-02-18,5.0,5.0,5.0,49,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChdDSUhNMG9nS0VJQ0FnTURBMTUzaDNBRRAB,5,umi hasanah,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBMTUzaDNBRRAB!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEICAgMDA153h3AE%7CCgwIicayvQYQwNPShgI%7C?hl=id,Enak makannya,2025-02-12,5.0,5.0,5.0,13,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChZDSUhNMG9nS0VJQ0FnTURBMTUyeUxREAE,5,Inneke Sucianty,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBMTUyeUxREAE!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEICAgMDA152yLQ%7CCgwI_8WyvQYQ0Ov_-gI%7C?hl=id,"The food its nice, view is good",2025-02-12,5.0,5.0,5.0,31,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChZDSUhNMG9nS0VJQ0FnTURBdWNuQVpBEAE,5,bendi iskandar,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBdWNuQVpBEAE!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEICAgMDAucnAZA%7CCgsI0YGnvQYQiM7QXg%7C?hl=id,Selalu jadi pilihan tempat untuk makan siangmalam Disni krna makanan nya enak semua rekomend,2025-02-10,5.0,5.0,5.0,93,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChdDSUhNMG9nS0VJQ0FnTURBdWZhdnVBRRAB,5,Mrizki samin,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBdWZhdnVBRRAB!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEICAgMDAufavuAE%7CCgwI0_ymvQYQ6P3gvAI%7C?hl=id,"Makanan enak ,staf ramah ramah dan tempat nyaman",2025-02-10,5.0,5.0,5.0,48,positif
Randu Resto Lampung,"2a, Jl. Kamboja No.1, Kb. Jeruk, Kec. Tanjungkarang Timur, Kota Bandar Lampung, Lampung 35125, Indonesia",-5.4121327,105.2638397,https://www.google.com/maps/search/?api=1&query=Randu%20Resto%20Lampung&query_place_id=ChIJMWmieTDFQC4RTO95TA--ReQ,ChZDSUhNMG9nS0VJQ0FnTURBdVpMa2R3EAE,5,Muhamad adzhanie novan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBdVpMa2R3EAE!2m1!1s0x0:0xe445be0f4c79ef4c!3m1!1s2@1:CIHM0ogKEICAgMDAuZLkdw%7CCgwIoPemvQYQkKu9sgE%7C?hl=id,good food good atmosfer,2025-02-10,5.0,5.0,5.0,23,positif
